5 digit NTDID,4 digit NTDID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY
00044,0044,Skagit Transit,MB,DO,Active,Full Reporter: Operating,Burlington,WA,435,"Mount Vernon, WA",34,"62,966",760,"115,668",2013,12,2013,"3,928,304","644,968",6.09," $	318,008 "," $	5,664,275 ", $	8.78 , $	0.49 
00044,0044,Skagit Transit,VP,DO,Active,Full Reporter: Operating,Burlington,WA,435,"Mount Vernon, WA",34,"62,966",760,"115,668",2013,12,2013,"5,571,224","126,746",43.96," $	492,806 "," $	556,868 ", $	4.39 , $	3.89 
00045,0045,Fairbanks North Star Borough Transit,DR,DO,Active,Small Systems Reporter,Fairbanks,AK,425,"Fairbanks, AK",55,"64,513","7,338","97,581",2013,6,2013,0,"20,082",0.00," $	36,351 "," $	1,320,945 ", $	65.78 , $	1.81 
00045,0045,Fairbanks North Star Borough Transit,MB,DO,Active,Small Systems Reporter,Fairbanks,AK,425,"Fairbanks, AK",55,"64,513","7,338","97,581",2013,6,2013,0,"475,875",0.00," $	253,234 "," $	4,053,409 ", $	8.52 , $	0.53 
00046,0046,South Metro Area Regional Transit,DR,DO,Active,Small Systems Reporter,Wilsonville,OR,24,"Portland, OR-WA",524,"1,849,898",80,"20,515",2013,6,2013,0,"18,954",0.00," $	6,459 "," $	818,280 ", $	43.17 , $	0.34 
00046,0046,South Metro Area Regional Transit,MB,DO,Active,Small Systems Reporter,Wilsonville,OR,24,"Portland, OR-WA",524,"1,849,898",80,"20,515",2013,6,2013,0,"332,420",0.00," $	217,472 "," $	3,995,132 ", $	12.02 , $	0.65 
00047,0047,City of Corvallis,DR,PT,Active,Full Reporter: Operating,Corvallis,OR,436,"Corvallis, OR",21,"62,433",14,"54,674",2013,6,2013,,,,," $	39,952 ",,
00047,0047,City of Corvallis,MB,PT,Active,Full Reporter: Operating,Corvallis,OR,436,"Corvallis, OR",21,"62,433",14,"54,674",2013,6,2013,"3,693,551","1,183,072",3.12, $	-00 ," $	2,493,393 ", $	2.11 , $	-00 
00049,0049,"vRide, Inc. - Anchorage",VP,DO,Active,Full Reporter: Operating,Anchorage,AK,149,"Anchorage, AK",85,"251,243",77,"218,145",2013,12,2013,"11,210,995","256,245",43.75," $	643,117 "," $	1,199,049 ", $	4.68 , $	2.51 
,0050,"City of Bend, Bend Area Transit",DR,PT,Inactive,Small Systems Reporter,Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,0,"56,520",0.00," $	72,117 "," $	899,154 ", $	15.91 , $	1.28 
,0050,"City of Bend, Bend Area Transit",MB,PT,Inactive,Small Systems Reporter,Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,0,"377,941",0.00," $	210,335 "," $	1,298,678 ", $	3.44 , $	0.56 
,0052,Metro,VP,PT,Inactive,Small Systems Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898","6,817","2,241,913",2012,6,2012,0,"53,410",0.00," $	196,290 "," $	366,604 ", $	6.86 , $	3.68 
00053,0053,Coeur d'Alene Tribe dba Citylink Transit,DR,DO,Active,Small Systems Reporter,Worley,ID,304,"Coeur d'Alene, ID",47,"98,378",500,"6,550",2013,9,2013,0,"6,482",0.00, $	-00 ," $	97,898 ", $	15.10 , $	-00 
00053,0053,Coeur d'Alene Tribe dba Citylink Transit,MB,DO,Active,Small Systems Reporter,Worley,ID,304,"Coeur d'Alene, ID",47,"98,378",500,"6,550",2013,9,2013,0,"413,032",0.00, $	-00 ," $	1,528,810 ", $	3.70 , $	-00 
00054,0054,King County Ferry District,FB,DO,Active,Full Reporter: Operating,Seattle,WA,14,"Seattle, WA","1,010","3,059,393","2,116","1,931,249",2013,12,2013,"2,392,812","445,110",5.38," $	1,625,208 "," $	5,193,701 ", $	11.67 , $	3.65 
00057,0057,Central Oregon Intergovernmental Council,CB,DO,Active,Full Reporter: Operating,Bend,OR,344,"Bend, OR",40,"83,794","7,778","200,431",2013,6,2013,"2,513,211","119,281",21.07," $	162,135 "," $	1,066,675 ", $	8.94 , $	1.36 
00057,0057,Central Oregon Intergovernmental Council,DR,DO,Active,Full Reporter: Operating,Bend,OR,344,"Bend, OR",40,"83,794","7,778","200,431",2013,6,2013,"401,328","101,445",3.96," $	77,995 "," $	1,199,284 ", $	11.82 , $	0.77 
00057,0057,Central Oregon Intergovernmental Council,DR,PT,Active,Full Reporter: Operating,Bend,OR,344,"Bend, OR",40,"83,794","7,778","200,431",2013,6,2013,"124,445","61,999",2.01," $	63,506 "," $	1,212,890 ", $	19.56 , $	1.02 
00057,0057,Central Oregon Intergovernmental Council,MB,PT,Active,Full Reporter: Operating,Bend,OR,344,"Bend, OR",40,"83,794","7,778","200,431",2013,6,2013,"1,299,893","417,683",3.11," $	213,357 "," $	1,151,031 ", $	2.76 , $	0.51 
00058,0058,City of Portland,SR,DO,Active,Small Systems Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2013,6,2013,,,,,,,
00058,0058,City of Portland,SR,PT,Active,Small Systems Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2013,6,2013,"4,304,377","3,818,224",1.13," $	363,170 "," $	11,775,139 ", $	3.08 , $	0.10 
00058,0058,City of Portland,TR,DO,Active,Small Systems Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2013,6,2013,,,,,,,
00058,0058,City of Portland,TR,PT,Active,Small Systems Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2013,6,2013,"1,052,558","1,644,621",0.64," $	415,880 "," $	380,733 ", $	0.23 , $	0.25 
10001,1001,Rhode Island Public Transit Authority,DR,DO,Active,Full Reporter: Operating,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2013,6,2013,"2,822,016","474,226",5.95," $	772,852 "," $	12,439,187 ", $	26.23 , $	1.63 
10001,1001,Rhode Island Public Transit Authority,DR,PT,Active,Full Reporter: Operating,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2013,6,2013,"749,049","84,464",8.87," $	58,708 "," $	2,603,551 ", $	30.82 , $	0.70 
10001,1001,Rhode Island Public Transit Authority,DT,PT,Active,Full Reporter: Operating,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2013,6,2013,"1,500,027","139,600",10.75," $	85,234 "," $	4,433,358 ", $	31.76 , $	0.61 
10001,1001,Rhode Island Public Transit Authority,MB,DO,Active,Full Reporter: Operating,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2013,6,2013,"82,554,694","19,785,010",4.17," $	21,547,853 "," $	83,021,752 ", $	4.20 , $	1.09 
10002,1002,Manchester Transit Authority,DR,DO,Active,Small Systems Reporter,Manchester,NH,209,"Manchester, NH",86,"158,377",63,"135,366",2013,6,2013,0,"13,366",0.00," $	37,737 "," $	597,684 ", $	44.72 , $	2.82 
10002,1002,Manchester Transit Authority,MB,DO,Active,Small Systems Reporter,Manchester,NH,209,"Manchester, NH",86,"158,377",63,"135,366",2013,6,2013,0,"442,233",0.00," $	566,814 "," $	3,015,596 ", $	6.82 , $	1.28 
10003,1003,Massachusetts Bay Transportation Authority,CR,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,CR,PT,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"729,585,705","35,228,830",20.71," $	168,961,201 "," $	351,358,190 ", $	9.97 , $	4.80 
10003,1003,Massachusetts Bay Transportation Authority,DR,PT,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"15,087,595","2,108,870",7.15," $	7,318,243 "," $	104,594,318 ", $	49.60 , $	3.47 
10003,1003,Massachusetts Bay Transportation Authority,FB,PT,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"10,213,891","1,251,763",8.16," $	6,386,225 "," $	10,761,907 ", $	8.60 , $	5.10 
10003,1003,Massachusetts Bay Transportation Authority,HR,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"604,916,805","168,720,814",3.59," $	191,852,484 "," $	315,535,971 ", $	1.87 , $	1.14 
10003,1003,Massachusetts Bay Transportation Authority,LR,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"168,749,849","70,025,292",2.41," $	89,940,323 "," $	151,775,706 ", $	2.17 , $	1.28 
10003,1003,Massachusetts Bay Transportation Authority,MB,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"267,503,623","113,514,711",2.36," $	96,676,230 "," $	377,855,295 ", $	3.33 , $	0.85 
10003,1003,Massachusetts Bay Transportation Authority,MB,PT,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"3,056,281","1,189,808",2.57," $	454,784 "," $	2,882,602 ", $	2.42 , $	0.38 
10003,1003,Massachusetts Bay Transportation Authority,RB,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,TB,DO,Active,Full Reporter: Operating,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","4,181,019",2013,6,2013,"6,755,311","3,213,890",2.10," $	3,355,979 "," $	14,881,874 ", $	4.63 , $	1.04 
10004,1004,Brockton Area Transit Authority,DR,PT,Active,Full Reporter: Operating,Brockton,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",71,"221,475",2013,6,2013,"1,241,793","190,983",6.50," $	1,113,745 "," $	3,796,358 ", $	19.88 , $	5.83 
10004,1004,Brockton Area Transit Authority,MB,PT,Active,Full Reporter: Operating,Brockton,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",71,"221,475",2013,6,2013,"18,879,366","2,860,510",6.60," $	2,628,197 "," $	10,127,285 ", $	3.54 , $	0.92 
10005,1005,Lowell Regional Transit Authority,DR,DO,Active,Full Reporter: Operating,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2013,6,2013,"238,478","42,969",5.55," $	49,322 "," $	565,251 ", $	13.15 , $	1.15 
10005,1005,Lowell Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2013,6,2013,"285,407","56,948",5.01," $	68,531 "," $	1,200,379 ", $	21.08 , $	1.20 
10005,1005,Lowell Regional Transit Authority,MB,DO,Active,Full Reporter: Operating,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2013,6,2013,,,,,,,
10005,1005,Lowell Regional Transit Authority,MB,PT,Active,Full Reporter: Operating,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2013,6,2013,"5,215,961","1,398,381",3.73," $	1,152,693 "," $	7,968,905 ", $	5.70 , $	0.82 
10006,1006,Southeastern Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,New Bedford,MA,219,"New Bedford, MA",55,"149,443",47,"186,731",2013,6,2013,"322,121","49,557",6.50," $	140,451 "," $	2,824,796 ", $	57.00 , $	2.83 
10006,1006,Southeastern Regional Transit Authority,MB,PT,Active,Full Reporter: Operating,New Bedford,MA,219,"New Bedford, MA",55,"149,443",47,"186,731",2013,6,2013,"9,108,024","1,980,005",4.60," $	1,982,337 "," $	11,320,126 ", $	5.72 , $	1.00 
10007,1007,Berkshire Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2013,6,2013,"111,000","22,653",4.90," $	128,460 "," $	774,016 ", $	34.17 , $	5.67 
10007,1007,Berkshire Regional Transit Authority,DT,PT,Active,Full Reporter: Operating,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2013,6,2013,,,,,,,
10007,1007,Berkshire Regional Transit Authority,MB,PT,Active,Full Reporter: Operating,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2013,6,2013,"3,077,318","549,521",5.60," $	792,765 "," $	4,514,735 ", $	8.22 , $	1.44 
10008,1008,Pioneer Valley Transit Authority,DR,PT,Active,Full Reporter: Operating,Springfield,MA,65,"Springfield, MA-CT",349,"621,300",302,"551,543",2013,6,2013,"2,445,270","312,015",7.84," $	668,227 "," $	8,723,215 ", $	27.96 , $	2.14 
10008,1008,Pioneer Valley Transit Authority,MB,PT,Active,Full Reporter: Operating,Springfield,MA,65,"Springfield, MA-CT",349,"621,300",302,"551,543",2013,6,2013,"42,587,548","11,438,765",3.72," $	6,738,204 "," $	29,192,499 ", $	2.55 , $	0.59 
10013,1013,Merrimack Valley Regional Transit Authority,CB,PT,Active,Full Reporter: Operating,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2013,6,2013,"1,791,468","63,981",28.00," $	212,457 "," $	495,119 ", $	7.74 , $	3.32 
10013,1013,Merrimack Valley Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2013,6,2013,"485,713","71,934",6.75," $	154,329 "," $	1,912,952 ", $	26.59 , $	2.15 
10013,1013,Merrimack Valley Regional Transit Authority,MB,PT,Active,Full Reporter: Operating,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2013,6,2013,"9,186,954","1,954,671",4.70," $	1,329,779 "," $	11,421,716 ", $	5.84 , $	0.68 
10014,1014,Worcester Regional Transit Authority,DR,DO,Active,Full Reporter: Operating,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2013,6,2013,"187,159","39,344",4.76," $	75,813 "," $	1,899,079 ", $	48.27 , $	1.93 
10014,1014,Worcester Regional Transit Authority,DR,PT,Active,Full Reporter: Operating,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2013,6,2013,"375,675","59,945",6.27," $	134,987 "," $	1,312,444 ", $	21.89 , $	2.25 
10014,1014,Worcester Regional Transit Authority,DT,PT,Active,Full Reporter: Operating,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2013,6,2013,"229,468","48,238",4.76," $	103,259 "," $	949,891 ", $	19.69 , $	2.14 
10014,1014,Worcester Regional Transit Authority,MB,DO,Active,Full Reporter: Operating,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2013,6,2013,"10,518,198","3,519,559",2.99," $	3,353,939 "," $	16,315,419 ", $	4.64 , $	0.95 
10014,1014,Worcester Regional Transit Authority,MB,PT,Active,Full Reporter: Operating,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2013,6,2013,,,,,,,
10015,1015,Lewiston-Auburn Transit Committee,DR,PT,Active,Small Systems Reporter,Auburn,ME,446,"Lewiston, ME",35,"59,397",19,"46,052",2013,9,2013,0,"10,624",0.00," $	31,872 "," $	148,579 ", $	13.99 , $	3.00 
10015,1015,Lewiston-Auburn Transit Committee,MB,PT,Active,Small Systems Reporter,Auburn,ME,446,"Lewiston, ME",35,"59,397",19,"46,052",2013,9,2013,0,"352,923",0.00," $	196,603 "," $	1,399,725 ", $	3.97 , $	0.56 
10016,1016,Greater Portland Transit District,MB,DO,Active,Full Reporter: Operating,Portland,ME,177,"Portland, ME",136,"203,914",32,"94,873",2013,12,2013,"5,923,140","1,452,363",4.08," $	1,809,031 "," $	6,575,405 ", $	4.53 , $	1.25 
10017,1017,Greater Hartford Transit District,DR,PT,Active,Full Reporter: Operating,Hartford,CT,47,"Hartford, CT",516,"924,859",543,"1,078,000",2013,6,2013,"3,260,827","408,024",7.99," $	395,032 "," $	12,101,763 ", $	29.66 , $	0.97 
10017,1017,Greater Hartford Transit District,MB,PT,Active,Full Reporter: Operating,Hartford,CT,47,"Hartford, CT",516,"924,859",543,"1,078,000",2013,6,2013,,,,,,,
10040,1040,Southeast Area Transit,DR,PT,Active,Full Reporter: Operating,Preston,CT,174,"Norwich-New London, CT-RI",152,"209,190",305,"216,360",2013,6,2013,"35,118","4,714",7.45," $	11,367 "," $	171,105 ", $	36.30 , $	2.41 
10040,1040,Southeast Area Transit,MB,DO,Active,Full Reporter: Operating,Preston,CT,174,"Norwich-New London, CT-RI",152,"209,190",305,"216,360",2013,6,2013,"6,275,894","1,160,807",5.41," $	1,227,066 "," $	5,725,922 ", $	4.93 , $	1.06 
10042,1042,Valley Transit District,DR,DO,Active,Full Reporter: Operating,Derby,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",58,"88,364",2013,6,2013,"486,577","78,965",6.16," $	62,114 "," $	1,463,527 ", $	18.53 , $	0.79 
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,CB,PT,Active,Full Reporter: Operating,New Britain,CT,47,"Hartford, CT",516,"924,859",13,"73,941",2013,6,2013,"3,906,944","161,887",24.13," $	542,618 "," $	2,147,926 ", $	13.27 , $	3.35 
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,MB,PT,Active,Full Reporter: Operating,New Britain,CT,47,"Hartford, CT",516,"924,859",13,"73,941",2013,6,2013,"943,682","193,816",4.87," $	145,911 "," $	956,302 ", $	4.93 , $	0.75 
,1047,"New Britain Transportation Company, Inc.",MB,DO,Inactive,,Berlin,CT,46,"Hartford, CT",469,"851,535",81,"203,562",2010,6,2010,"4,462,246","548,880",8.13," $	484,065 "," $	2,514,158 ", $	4.58 , $	0.88 
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,MB,DO,Active,Full Reporter: Operating,Hartford,CT,47,"Hartford, CT",516,"924,859",664,"851,535",2013,6,2013,"54,834,604","14,429,543",3.80," $	13,196,107 "," $	67,488,819 ", $	4.68 , $	0.91 
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,RB,DO,Active,Full Reporter: Operating,Hartford,CT,47,"Hartford, CT",516,"924,859",664,"851,535",2013,6,2013,,,,,,,
10049,1049,The Greater New Haven Transit District,DR,DO,Active,Full Reporter: Operating,Hamden,CT,72,"New Haven, CT",306,"562,839",188,"451,486",2013,6,2013,"2,019,575","249,074",8.11," $	195,745 "," $	9,369,841 ", $	37.62 , $	0.79 
10049,1049,The Greater New Haven Transit District,DR,PT,Active,Full Reporter: Operating,Hamden,CT,72,"New Haven, CT",306,"562,839",188,"451,486",2013,6,2013,,,,,,,
10049,1049,The Greater New Haven Transit District,MB,DO,Active,Full Reporter: Operating,Hamden,CT,72,"New Haven, CT",306,"562,839",188,"451,486",2013,6,2013,"21,658","4,672",4.64," $	3,779 "," $	95,439 ", $	20.43 , $	0.81 
10049,1049,The Greater New Haven Transit District,TB,DO,Active,Full Reporter: Operating,Hamden,CT,72,"New Haven, CT",306,"562,839",188,"451,486",2013,6,2013,,,,,,,
10050,1050,Greater Bridgeport Transit Authority,DR,PT,Active,Full Reporter: Operating,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",90,"291,035",2013,6,2013,"617,325","95,668",6.45," $	279,759 "," $	2,485,849 ", $	25.98 , $	2.92 
10050,1050,Greater Bridgeport Transit Authority,MB,DO,Active,Full Reporter: Operating,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",90,"291,035",2013,6,2013,"21,032,846","5,893,515",3.57," $	5,805,440 "," $	18,105,423 ", $	3.07 , $	0.99 
10050,1050,Greater Bridgeport Transit Authority,TB,DO,Active,Full Reporter: Operating,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",90,"291,035",2013,6,2013,,,,,,,
10051,1051,Housatonic Area Regional Transit,DR,DO,Active,Full Reporter: Operating,Danbury,CT,201,"Danbury, CT-NY",132,"168,136",124,"154,855",2013,6,2013,"378,030","62,176",6.08," $	75,344 "," $	1,876,978 ", $	30.19 , $	1.21 
10051,1051,Housatonic Area Regional Transit,MB,DO,Active,Full Reporter: Operating,Danbury,CT,201,"Danbury, CT-NY",132,"168,136",124,"154,855",2013,6,2013,"4,743,247","878,379",5.40," $	781,884 "," $	5,027,698 ", $	5.72 , $	0.89 
,1052,"New Britain Transportation Company, Inc.",MB,DO,Inactive,,Berlin,CT,46,"Hartford, CT",469,"851,535",27,"60,062",2006,6,2006,"184,976","40,654",4.55," $	40,818 "," $	213,122 ", $	5.24 , $	1.00 
,1052,"New Britain Transportation Company, Inc.",MB,PT,Inactive,,Berlin,CT,46,"Hartford, CT",469,"851,535",27,"60,062",2006,6,2006,,,,,,,
10053,1053,Cape Ann Transportation Authority,DR,PT,Active,Full Reporter: Operating,Gloucester,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",80,"46,000",2013,6,2013,"158,635","33,538",4.73," $	32,151 "," $	794,982 ", $	23.70 , $	0.96 
10053,1053,Cape Ann Transportation Authority,MB,PT,Active,Full Reporter: Operating,Gloucester,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",80,"46,000",2013,6,2013,"938,749","199,734",4.70," $	153,824 "," $	1,665,789 ", $	8.34 , $	0.77 
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,MB,DO,Active,Full Reporter: Operating,Hartford,CT,72,"New Haven, CT",306,"562,839",456,"531,314",2013,6,2013,"28,906,441","9,562,318",3.02," $	8,840,516 "," $	40,881,005 ", $	4.28 , $	0.92 
10056,1056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,MB,DO,Active,Full Reporter: Operating,Hartford,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",133,"281,327",2013,6,2013,"12,747,302","3,450,789",3.69," $	4,178,213 "," $	15,911,077 ", $	4.61 , $	1.21 
10057,1057,Norwalk Transit District,DR,DO,Active,Full Reporter: Operating,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2013,6,2013,"212,963","47,737",4.46," $	133,170 "," $	2,057,282 ", $	43.10 , $	2.79 
10057,1057,Norwalk Transit District,DR,PT,Active,Full Reporter: Operating,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2013,6,2013,"283,031","55,728",5.08," $	145,960 "," $	2,112,997 ", $	37.92 , $	2.62 
10057,1057,Norwalk Transit District,MB,DO,Active,Full Reporter: Operating,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2013,6,2013,"5,589,721","1,914,183",2.92," $	1,779,407 "," $	9,059,191 ", $	4.73 , $	0.93 
